reg_code	age	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
53001	11	0.000105598758771292	0.000105598758771292	0.000113555063924351	0.000102873056635866	0.000107455898446629	0.000112569511897208	0.000109982989769386	0.000107144122404248	0.000104378531533354	0.000149871375102821	0.000145790950991625	0.000141615728827722	0.000132846318107472	0.000124619944273146	0.000133232884335978	0.000108712101348083	7.76062317899137e-05	8.54160631643413e-05	9.37390607138669e-05	9.10545223302846e-05	8.87042342317912e-05	8.61638853124823e-05	0.000120000416256981	0.000106214211369173	9.34670831510868e-05	8.1853083948082e-05	8.31906691822566e-05	8.43095914357321e-05	8.27371242465232e-05	6.47078873663108e-05	8.85253645367651e-05	0.000118613773287078	8.63811275103773e-05	0.000169720731968428
53001	12	0.000117316582525913	0.000117316582525913	0.000125927539908496	0.000114362944774339	0.000119327933357945	0.000124861733834609	0.000122063477969349	0.000118990329324407	0.000115994552246711	0.000165055099081246	0.000160671795010069	0.000156183488613375	0.000146745624687275	0.000137878072490529	0.000147161977134401	0.000120687955341722	8.68823229932649e-05	9.53973610543225e-05	0.000104450577470271	0.000101532789721844	9.89765348916386e-05	9.62116624717537e-05	0.000132892147388807	0.000117983237342623	0.000104155064632103	9.1511907962302e-05	9.29708138883541e-05	9.41906937934609e-05	9.2476233890691e-05	7.27397650038503e-05	9.87821003649305e-05	0.000131394597435224	9.64477141556468e-05	0.000186336832676555
53001	13	0.000137119447589963	0.000137119447589963	0.000146690050670638	0.000133829075439058	0.000139357850758568	0.000145507194138013	0.000142399332319303	0.000138982261979492	0.000135647189002429	0.000189815985686286	0.000185011266068794	0.000180084997288676	0.000169704016998924	0.000159921447200878	0.000170162628937175	0.000140870383336858	0.000103005462274634	0.000112599995281552	0.000122756479515227	0.000119487860120081	0.000116620582471136	0.00011351534273761	0.000154408028314339	0.000137861558320656	0.000122425633739307	0.000108219880677843	0.000109865033684701	0.000111239522882726	0.000109307534013008	8.68969558996688e-05	0.000116402749547771	0.000152750141343049	0.000113779562307202	0.000213060635225071
53001	14	0.000165535620589845	0.000165535620589845	0.000176521932831477	0.000161750214293534	0.000168108313946934	0.000175165998315473	0.00017160087598158	0.000167676771706751	0.000163842402372211	0.000225633836059217	0.000220190960621719	0.000214603401354054	0.000202804811238854	0.0001916548908457	0.000203326760950022	0.000169845617938999	0.000126056393889228	0.000137215255917888	0.000148978512038013	0.000145198037747559	0.000141877703644584	0.000138277419256724	0.000185356643219898	0.000166388780358354	0.00014859607693225	0.000132117844848445	0.000134032929454005	0.000135631669627433	0.000133384210373777	0.000107118671872386	0.000141625783254337	0.0001834606812273	0.000138582653719646	0.000251876223561128
53001	15	0.000199596911560535	0.000199596911560535	0.000212700246750607	0.000195079984933536	0.000202666150945293	0.000211083502849751	0.000206832011667944	0.000202151352966794	0.000197576618709833	0.000271177809816105	0.000264704156996734	0.000258056671298646	0.000244013927679914	0.000230735352053232	0.00024463533275513	0.00020473848611586	0.000152429739592089	0.000165775528434607	0.000179831831413051	0.000175315734873646	0.000171348297177384	0.000167045246678286	0.000223231135326497	0.000200614791670077	0.000179375035530515	0.000159678192359496	0.000161969068046547	0.000163881200881764	0.000161193118091651	0.000129727859070081	0.000171047370756366	0.000220971620070333	0.000167409763933067	0.000302367672106383
53001	16	0.000245452290850944	0.000245452290850944	0.000261668065374374	0.000239863950252378	0.000249249997075758	0.000259666956347624	0.00025440516525872	0.000248612989889032	0.000242952688003434	0.000334105945556878	0.00032608169765041	0.000317843233229051	0.000300443887142497	0.00028399701451641	0.00030121369774412	0.000251814389375972	0.000187139076934601	0.000203628648792643	0.000221004914162462	0.000215421218004743	0.000210516610538278	0.000205197901703892	0.000274704823430576	0.000246711719676626	0.000220440092817327	0.000196095672812148	0.000198925856972762	0.000201288367262366	0.000197967189391475	0.0001591272237971	0.000210144535187399	0.000271907322716726	0.000205648670988768	0.000372782534938205
53001	17	0.000295066364161634	0.000295066364161634	0.00031234629136844	0.000289082440086726	0.000299124303868303	0.000310220401735883	0.00030462183394332	0.000298444125646899	0.000292391700818512	0.000388198587454586	0.000379893291425823	0.000371342763436715	0.000353202943622941	0.000335949240613574	0.000354007921604892	0.000301860553934066	0.000231804101434686	0.000249888972808287	0.000268772234448027	0.000262722786971032	0.000257394788253016	0.000251601421034164	0.000326152721360187	0.0002964128568592	0.000268161073743177	0.000241609899927923	0.000244721873934291	0.000247314906019088	0.000243668729732676	0.000200282395172467	0.000256992099545676	0.000323196272120166	0.000252087619470346	0.000427931235818417
53001	18	0.000351368718357784	0.000351368718357784	0.000370196096445319	0.000344827860814407	0.00035579807350863	0.000367884581287807	0.000361790858502161	0.000355055988998072	0.000348446491559559	0.000451883437292677	0.000443008747988492	0.000433855198946261	0.000414377641685799	0.000395774512662583	0.000415243711373243	0.000358781953933168	0.000281609716209823	0.000301696569762538	0.000322542063561113	0.000315877624968433	0.000309997447143511	0.00030359220831182	0.000385176761841089	0.000352839009110344	0.00032186934078043	0.000292481802613086	0.000295946199713182	0.000298829221545851	0.00029477458448256	0.000245925988497083	0.000309554481335433	0.000381973363824424	0.000304125300503984	0.000494128628898579
53001	19	0.000382384851873684	0.000382384851873684	0.000400396907654849	0.000376100808251247	0.000386632437889653	0.000398191431536912	0.000392369371793834	0.000385921244373569	0.000379579084315226	0.00047736728145912	0.000469090282054316	0.000460532646187765	0.000442251373958004	0.00042469579385258	0.000443066375241877	0.000389490342331978	0.000314588563247208	0.000334294919581269	0.000354582274583489	0.000348113613631208	0.000342392777350944	0.000336146489964484	0.000414651405181168	0.000383795503460995	0.000353930035945731	0.000325219564038542	0.000328631830944487	0.000331466473632765	0.000327478985357147	0.000278588102411132	0.000341964235073693	0.000411608880209204	0.000336659171368216	0.00051651119947119
53001	20	0.000405867735588237	0.000405867735588237	0.000422774490227794	0.00039994824914638	0.000409862653638846	0.000420709060331647	0.000415250444764884	0.00040919411369388	0.000403226112801698	0.000494100615024465	0.000486497016187039	0.000478619603384454	0.000461735372375046	0.000445446765228018	0.000462489754048941	0.000412547753861352	0.000341376581592681	0.000360271352569164	0.000379591750012609	0.000373445358952	0.000367998745325797	0.000362040069462818	0.000436093086307073	0.000407195029607006	0.000378972585896509	0.000351528844222399	0.000354815454895368	0.000357541316408164	0.000353706127112779	0.000305901517841007	0.000367593359377716	0.000433254739395433	0.00036252158707894	0.000529862258158104
53001	21	0.000437725193048714	0.000437725193048714	0.000455043303903899	0.000431653350548916	0.000441820463922329	0.000452929476948241	0.000447340487357639	0.000441135267676084	0.000435016122813118	0.000527745154934383	0.000520020907152448	0.000512012225062954	0.000494824606181669	0.000478213954467082	0.000495593195744892	0.000444571908306848	0.000371323570933855	0.000390837370347486	0.000410738676569689	0.000404413016510137	0.000398803259109575	0.000392661412744297	0.000468661878151886	0.000439086048158062	0.000410101683441588	0.00038178794235951	0.000385189484258204	0.000388008805423815	0.000384041833935859	0.000334253887225432	0.000398386993823141	0.000465761341548504	0.00039315413299842	0.000563997247661361
53001	22	0.000459034361308219	0.000459034361308219	0.000475614492109096	0.000453208073919538	0.000462960105243585	0.000473593674615866	0.000468246705746936	0.000462303490801741	0.000456435710031419	0.000544654169443468	0.000537359680445775	0.000529786788339949	0.000513499974872795	0.00049771385394602	0.000514229304211846	0.000465595902229136	0.00039491833003677	0.000413855124869908	0.000433084846218407	0.000426981476478498	0.000421562019894644	0.000415621038818565	0.000488614769484671	0.000460339229836415	0.000432470603735416	0.000405033977615233	0.000408348611723388	0.000411092738088717	0.000407231108940151	0.000358173465853015	0.00042116223467029	0.000485848659795265	0.000416090984332068	0.000578769656355519
53001	23	0.000482111817287769	0.000482111817287769	0.000498081374062175	0.000476488987706487	0.000485897184671123	0.000496137436641132	0.000490990614649479	0.000485264232401241	0.000479604636467597	0.000564108891874689	0.000557166486890722	0.0005499509748714	0.000534404066964637	0.000519296664316534	0.000535101114561872	0.000488437260411331	0.000419895357047205	0.000438351407105416	0.000457022557683288	0.00045110394657574	0.00044584275918293	0.000440068930599729	0.000510571089963362	0.000483370318375175	0.000456427218845363	0.000429712760807441	0.00043295741620262	0.000435640702612056	0.000431864296636364	0.000383330195720663	0.000445457072877476	0.000507915909156363	0.000440518876382638	0.000596478793403895
53001	24	0.000505514034878446	0.000505514034878446	0.000520718953626586	0.000500149636061993	0.000509122227426271	0.000518870482969458	0.000513973244474025	0.00050851907846851	0.000503122790819768	0.000583132743552431	0.000576602822991424	0.000569808202962447	0.000555140547093595	0.000540850457092642	0.000555798993269104	0.000511541985631798	0.000445824267449187	0.000463609499936535	0.000481533096129581	0.000475858766609994	0.000470809062688291	0.000465261103920817	0.000532579828691988	0.000506713915455732	0.000480962631574288	0.000455234396207435	0.000458378126802391	0.000460974832132248	0.000457319892104696	0.000409730301273763	0.000470441765846044	0.000530060554718838	0.00046568544096092	0.000613484832586603
53001	25	0.000534951326295305	0.000534951326295305	0.000550143679066377	0.000529585394829361	0.000538558785249732	0.000548298053855365	0.000543406600842442	0.000537955857130008	0.000532559788143595	0.000612257943315068	0.00060577719779214	0.000599029455937304	0.000584447819375532	0.00057022113050909	0.000585102854579894	0.000540977262781341	0.000475059477822689	0.000492948603632679	0.000510938725176899	0.000505247387447948	0.000500179407014721	0.000494607917146926	0.000561977774582852	0.000536151119694843	0.000510366718307264	0.00048449118951409	0.000487664434507461	0.000490283645972334	0.000486596813156288	0.000438213261692557	0.000499812663468715	0.000559465412761757	0.000495028860472477	0.000642329779839244
53001	26	0.0005685142029465	0.0005685142029465	0.000583188845673588	0.000563322215391505	0.00057200208591692	0.000581408078788799	0.000576685905702699	0.00057141928961812	0.00056620077119764	0.000642818768442007	0.000636623623620622	0.000630166909407016	0.000616191709910741	0.000602526438146382	0.000616820170052727	0.000574339221175806	0.000510285779434243	0.000527743727688091	0.000545242850333891	0.000539712931036213	0.000534783972697641	0.000529360128608903	0.000594594387139161	0.000569674461067591	0.00054468731824241	0.000519430483656927	0.000522547019200781	0.000525116349631021	0.000521499405768753	0.000473398664564912	0.000534430609186707	0.000592174828356332	0.000529760799093244	0.000671489267057414
53001	27	0.000602626568935867	0.000602626568935867	0.000616972920334315	0.000597543954989647	0.000606038973324413	0.000615233483421539	0.000610618922608522	0.000605468900336261	0.000600362313877112	0.000674991344905805	0.000668983535886396	0.000662717285898797	0.00064913736806819	0.000635835719979762	0.000649748556651005	0.000608324637796405	0.000545411996609995	0.00056261618126033	0.000579817124696632	0.00057438608064915	0.000569541649861479	0.000564206854362136	0.000628104133860856	0.000603761896803251	0.000579271717395442	0.000554368346121924	0.000557457811666913	0.000560002219042513	0.000556420112061962	0.000508232269743647	0.000569197391847405	0.00062574415168312	0.000564592618734135	0.00070273769165137
53001	28	0.000641394643231786	0.000641394643231786	0.000656928702375195	0.000635892761415019	0.000645088985465142	0.000655044928078998	0.000650047896764975	0.000644471787358732	0.000638943509806518	0.000719812110739703	0.000713296090895621	0.00070650083650009	0.000691778277405858	0.000677362517306172	0.000692440780018457	0.000647563694340462	0.000579507945440841	0.000598105828411873	0.000616709953582106	0.000610834832329745	0.000605595092502625	0.000599825857584944	0.000668985720928383	0.000642623733858769	0.000616119907520041	0.000589203063991834	0.000592538466333737	0.000595286021997248	0.000591417970752294	0.000539511461314905	0.000605222018132176	0.000666429146315704	0.000600245014643372	0.000749918329098769
53001	29	0.00067690469432081	0.00067690469432081	0.000692300011801901	0.000671446591013644	0.000680568056668304	0.00069043424108289	0.000685483398567054	0.000679956122369804	0.000674473414403125	0.000754403274844806	0.000747983772620648	0.000741285407233654	0.000726759395943302	0.000712518032107154	0.000727413451383799	0.000683021305993571	0.000615341546183149	0.000633882017810893	0.000652393991361029	0.000646551654280499	0.000641338297434122	0.000635594966615813	0.000704234207945649	0.000678123618828416	0.000651807389836702	0.000624957224062717	0.000628298551213522	0.000631048777728131	0.000627176769469538	0.000574744193110101	0.000640969804327483	0.000701704766945327	0.000636004868620314	0.000784018621888238
53001	30	0.000718618142368241	0.000718618142368241	0.000734690822530094	0.000712918459140556	0.00072244322440756	0.000732743276841325	0.00072757502402447	0.000721804299745721	0.000716079345672931	0.000799468223129325	0.000792776485403455	0.000785793053008597	0.000770645274936025	0.000755789501456337	0.000771327432512338	0.00072500458367837	0.00065428487674266	0.000673670266690963	0.000693016571589835	0.000686911907204198	0.000681463700367273	0.000675460803247233	0.000747146054491111	0.000719890914129628	0.000692403671691694	0.00066432431501282	0.000667822630817561	0.000670701452755408	0.000666648344005614	0.000611629214689577	0.000681079392764293	0.00074450647190584	0.000675887091884295	0.000830327502722233
53001	31	0.000772170878445929	0.000772170878445929	0.000790358314893559	0.000765726363433237	0.000776497326133713	0.000788153400481961	0.00078230365463638	0.00077577457177724	0.000769299980447992	0.000863866333248406	0.000856257755112986	0.000848321110835905	0.000831118481450211	0.000814264694565312	0.000831892797243828	0.000779395083413913	0.000699591366020622	0.000721423763054057	0.000743245043426261	0.000736355912805073	0.000730210308422391	0.000723441996625154	0.000804466731433173	0.000773610342590009	0.000742553239893931	0.000710947327822471	0.000714871122057699	0.000718102222049212	0.000713553325191522	0.000652265888655051	0.000729774121272992	0.000801475758847769	0.000723929958471368	0.000898996519311363
53001	32	0.0008241996738543	0.0008241996738543	0.000844328476581399	0.000817071380642158	0.0008289863851842	0.000841887297917535	0.000835411939005633	0.000828186673765829	0.000821023898006183	0.000925851237853797	0.000917400963867153	0.000908589246880667	0.00088950024878499	0.000870812300833312	0.000890359165654979	0.000832192960470108	0.000744048909138838	0.000768128293647761	0.000792221967254809	0.000784612605546162	0.000777826690812514	0.000770355597000836	0.000859954504811152	0.000825792165356164	0.000791457721949433	0.000756609735298808	0.000760925517848748	0.000764481043738137	0.000759475554636953	0.000692385419329988	0.000777343077896731	0.00085664095976437	0.000770899628104088	0.000964902505734761
53001	33	0.000874368977455507	0.000874368977455507	0.000896577032523356	0.000866509458474601	0.000879648221626883	0.000893882562141003	0.00088673683025496	0.00087876613924447	0.000870867095100351	0.000986730082477209	0.000977370166911954	0.000967613526827991	0.000946490384596237	0.000925828363592506	0.00094744044679833	0.000883185414159923	0.000786156439603019	0.000812620105372289	0.000839132294368245	0.000830755619842923	0.000823288132167812	0.000815069622678886	0.000913831638017399	0.00087612519568991	0.000838290840028683	0.000800002097777614	0.000804731699024973	0.000808630078687286	0.000803142103372186	0.000729992961245579	0.000822753681957379	0.000910171706145079	0.000815674266484737	0.00103002845731878
53001	34	0.000919898607464794	0.000919898607464794	0.000943778297518043	0.000911450636262042	0.000925574044599789	0.000940880317218145	0.000933195799761192	0.00092462571260274	0.000916134329606826	0.00104084648931582	0.00103075932450775	0.00102024684924284	0.000997495259188461	0.000975251031494851	0.000998518329019095	0.000929377109029753	0.00082517992825881	0.000853572251988053	0.000882036831526969	0.000873041142471631	0.000865023490992905	0.000856201317051412	0.000962340592914094	0.000921786542527577	0.000881133107233065	0.000840058287523959	0.000845124783686257	0.000849301996053494	0.000843421605690223	0.000765282152736575	0.00086444835821853	0.000958402640017618	0.000856853951534338	0.00108753588662236
53001	35	0.000976615334564838	0.000976615334564838	0.00100417962147327	0.000966878510720724	0.000983160963830541	0.00100083125602712	0.000991956764333684	0.0009820669869224	0.000972275810277561	0.00111682993501821	0.00110507984362736	0.0010928448544153	0.00106640258954237	0.00104060011664795	0.001067590512386	0.000987549071439253	0.000867902608602563	0.000900382353754875	0.000933038235699767	0.000922708020363691	0.000913508650728731	0.000903394658919683	0.0010256476297161	0.000978792354481655	0.000932000031049848	0.000885020154936487	0.000890783805900845	0.000895540783800751	0.000888844765162665	0.000800895766903739	0.000912843321577399	0.00102109023373652	0.000904157751836217	0.00117134271650226
53001	36	0.00103824152240479	0.00103824152240479	0.00106925618923693	0.00102729784513989	0.00104560199843682	0.00106548604816713	0.00105549720097691	0.0010443716386947	0.00103336334639291	0.00119650434803055	0.00118319573925451	0.00116934656817964	0.00113944632428938	0.00111031063096866	0.00114078869019992	0.00105053794918886	0.000916424868803158	0.000952732381986994	0.000989312853959875	0.000977733059927068	0.000967427177501674	0.00095610355281372	0.00109344549831651	0.00104068923924093	0.000988148729647088	0.000935627255014378	0.00094204762402761	0.000947350363072203	0.000939886546736548	0.000842612074557283	0.000966678010361666	0.00108830794651851	0.000956968414520781	0.00125835182142897
53001	37	0.00110428054924986	0.00110428054924986	0.00113914584657522	0.00109199199708612	0.00111254964787772	0.00113490456265678	0.00112367151408168	0.00111116717718552	0.00109880198988892	0.00128277055132384	0.00126770737251191	0.00125204244697764	0.00121825761083907	0.00118538441723758	0.00121977331925551	0.00111809675221861	0.000967920773624214	0.00100846235253969	0.00104939640667194	0.00103642912658595	0.00102489563231702	0.00101223110570089	0.00116637784412134	0.00110703006384445	0.00104809241113387	0.000989430895732269	0.000996577003474486	0.00100248321196848	0.000994170479185914	0.000886643158476446	0.00102405332241373	0.00116059120750925	0.00101320918008235	0.00135289355900213
53001	38	0.00118254118707731	0.00118254118707731	0.00122385639059329	0.00116801163662043	0.00119232782761758	0.00121882332777955	0.00120550278749616	0.00119069111432296	0.00117606142800575	0.00139541260972152	0.00137732126642946	0.00135853108339869	0.00131809009839881	0.00127885296753797	0.00131990193319089	0.00119889720985672	0.00102230417702332	0.00106971197672224	0.00111778174821555	0.00110253234769488	0.00108898584330989	0.00107412929254541	0.00125621865908211	0.00118579444244527	0.00111624736462959	0.00104758907778241	0.00105590070974737	0.00106277889246703	0.00105309927943812	0.000929583042119529	0.00108798886026425	0.0012493351827677	0.00107529797096194	0.00147992199510131
53001	39	0.00125003355125173	0.00125003355125173	0.00129504057960615	0.00123421680406771	0.00126069049800666	0.00128955530439472	0.00127504122243342	0.00125890805173233	0.00124297901497789	0.00148239895136952	0.0014626070090737	0.00144205879421849	0.00139786317772297	0.00135502205004945	0.0013998423659645	0.00126784555592888	0.00107593994343225	0.00112736743149613	0.00117958290438238	0.00116301090465285	0.00114829526007457	0.00113216282150778	0.00133032659917596	0.00125357581949314	0.00117791513330257	0.0011034074500066	0.00111241052713039	0.00111986371559235	0.00110937529018195	0.000976074993838728	0.00114720994624304	0.00132281893088934	0.00113343826908524	0.00157495276607725
53001	40	0.00133357636926306	0.00133357636926306	0.00138520428831019	0.00131546517197946	0.00134578881939656	0.00137890490047391	0.00136224623253981	0.00134374567206572	0.00132549636626914	0.00160150501611958	0.00157855547024187	0.00155475324924907	0.00150364408199647	0.00145421501863077	0.00150593035272204	0.00135399252177299	0.00113520716145108	0.00119357512130314	0.00125303890690411	0.0012341449817067	0.00121738415438894	0.00119902784875246	0.00142577415765224	0.00133763482241481	0.00125113657047421	0.00116647988583218	0.00117666388098539	0.00118510241357085	0.00117322848943432	0.00102377170611447	0.00121614210332825	0.00141713553767665	0.00120049573348823	0.00170912085280926
53001	41	0.00142334935675729	0.00142334935675729	0.00148130624017304	0.00140304469485826	0.00143704878464739	0.00147422866434527	0.00145552001373726	0.00143475642423205	0.00141428903584059	0.00172527457537189	0.00169930584816757	0.00167239251393465	0.00161467407772305	0.0015589476486814	0.00161725389885292	0.00144625491071632	0.00120176108128871	0.00126677110351649	0.00133316783504124	0.00131205333609938	0.00129333635754698	0.00127285270317494	0.00152692671300925	0.00142790126011306	0.00133104118408499	0.00123666185597125	0.00124798035529759	0.00125736498878882	0.00124416071727434	0.00107907291606055	0.00129194509922892	0.00151720707111637	0.00127450276054451	0.0018472960710473
53001	42	0.00153094537617728	0.00153094537617728	0.00159827224464965	0.00150740833754317	0.00154684055677144	0.00159003919576817	0.00156829114480394	0.00154417994538483	0.001520439436025	0.00188386863375601	0.00185330975458586	0.00182167788768323	0.00175397521423092	0.00168878871118589	0.00175699730141756	0.00155752892352221	0.00127558555256234	0.00135014929450477	0.00142661357888691	0.00140226446469422	0.00138070579029974	0.00135714021974016	0.00165141401085908	0.00153622553773325	0.00142415976144873	0.00131572460370104	0.00132866727883914	0.00133940928269037	0.00132429688452443	0.00113728485602887	0.00137909642574479	0.00164008136827451	0.00135905824248354	0.00202793297401027
