country_code	reg_code	name	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
840	53019	Ferry	77.3575	77.3575	77.3575	77.3575	77.3575	77.3575	78.2969	79.2363	80.1757	81.1151	82.0545	82.9939	83.9333	84.8727	83.4107	81.9487	80.4867	79.0247	77.5627	76.1007	74.6387	73.1767	77.7989	80.104	77.9269	75.7497	73.5725	79.4208	77.663	75.9053	74.1475	72.3897	70.6319	81.3568
840	53021	Franklin	77.0819	79.8975	78.5465	78.9847	79.4229	79.0673	78.7117	79.3346	79.429	79.7618	80.0946	79.3552	78.6157	79.9513	81.2869	81.7237	82.222	80.9303	81.2576	81.2036	81.2571	81.6466	82.0362	82.9513	82.5078	83.0738	84.3263	82.7629	82.5202	82.2775	83.5514	80.7341	80.4469	83.0087
840	53023	Garfield	77.8387	81.0814	84.3241	83.4795	82.635	80.594	78.5531	76.5121	74.4712	77.8467	81.2222	84.5977	83.0909	81.584	81.5942	81.6043	81.6144	81.6246	81.6347	81.6449	85.7368	89.8287	89.1956	88.5626	87.9295	88.6216	89.3136	90.0057	79.151	79.1572	81.7565	84.3557	86.9549	86.9549
840	53025	Grant	78.345	75.5525	81.053	79.3514	80.6287	77.4658	77.3692	77.2726	79.4937	80.9021	79.9109	80.5195	81.0828	80.7587	80.4345	80.3042	80.3735	78.6001	82.2133	80.738	82.6059	80.0848	80.2539	81.6377	81.5671	80.8235	81.1777	80.6152	80.4548	80.3528	82.4884	81.6327	79.165	80.0482
840	53027	Grays Harbor	77.4191	76.7217	77.0414	78.3966	77.0715	78.3894	78.1079	78.9921	76.9156	78.7189	77.763	76.8036	78.2219	79.3454	78.3398	77.807	81.2172	79.2948	78.1456	78.6334	80.7477	78.7282	80.4169	78.8209	80.057	79.2484	78.8444	79.3136	78.994	79.2014	77.2758	79.3913	77.1205	78.0261
840	53029	Island	80.9973	81.4032	80.5439	81.5773	82.6106	81.1432	81.0569	83.5991	82.5405	81.4819	81.7558	81.8249	83.1352	81.9857	80.3051	82.9119	83.0421	83.5938	82.4054	82.021	84.5621	84.149	84.1338	84.7501	83.5601	82.7168	84.2921	83.4274	83.2801	83.4045	82.9189	82.5909	84.0617	82.5338
840	53031	Jefferson	78.1977	81.897	81.865	79.363	79.4753	79.5875	79.6998	82.4339	81.5553	79.8703	80.3167	83.9211	84.3934	83.6046	82.8158	82.6109	83.9454	81.6073	83.0345	82.3761	83.5464	82.426	83.9987	85.5651	85.6673	82.9949	82.8642	82.6107	82.7164	82.822	82.9277	82.3988	82.9857	85.9656
840	53033	King	79.9115	80.1188	80.364	80.3631	80.7543	80.842	81.0393	80.5395	81.0962	81.1409	81.0782	81.7564	82.1018	81.9953	82.1232	82.6357	82.8026	82.923	82.642	83.1067	83.7994	83.5512	83.626	83.4379	83.8178	83.7089	83.9195	83.9598	84.4287	84.3871	84.3633	83.9699	83.3548	83.6186
840	53035	Kitsap	78.8492	78.9912	79.4208	80.443	81.2945	80.76	80.7558	80.835	80.4974	79.9847	80.0628	79.813	79.5109	80.6026	80.2873	80.7201	81.0892	81.4022	81.0856	81.6647	81.4603	81.5533	82.0493	81.636	82.1402	82.0477	81.8275	82.0598	82.4427	82.2238	82.0617	82.505	81.2724	82.441
840	53037	Kittitas	80.1024	81.7974	80.7471	80.2027	79.6582	79.416	80.6338	80.9074	81.0668	80.3739	82.0725	82.0764	81.9019	82.8942	82.7387	81.4605	81.7543	83.1887	82.9211	82.5424	85.0358	82.4822	83.2943	83.687	84.3167	82.7592	82.7037	82.1238	83.9362	82.6204	82.3611	82.5409	82.7952	82.2993
840	53039	Klickitat	74.1067	77.3204	79.3813	78.9803	78.5793	78.1783	82.4387	77.5567	83.1858	81.1458	78.3218	79.5296	79.7753	80.021	81.7606	81.3587	83.5854	82.7911	81.9967	81.2024	81.5526	81.9027	82.2528	83.4691	82.7242	83.4207	87.1394	85.0236	82.9078	80.792	81.5926	81.1108	80.2838	83.2951
840	53041	Lewis	76.3696	79.5066	78.3154	79.1118	78.6295	79.099	79.1202	79.1414	80.0413	79.1266	80.1167	78.9251	79.129	79.8428	78.8573	79.3244	79.5008	80.0832	80.8666	81.9164	79.7908	80.5273	80.7388	80.3188	80.6398	80.8869	78.7935	80.8702	79.6526	79.6922	80.411	78.2663	77.1493	78.2455
840	53043	Lincoln	81.8603	81.8603	81.4872	80.4937	80.6544	79.6157	79.85	76.2149	82.2854	79.7563	78.2642	82.3375	82.1895	82.0414	81.8933	82.7033	80.803	83.7139	83.9844	83.5005	83.0166	82.9679	83.6724	82.8492	84.2165	85.5837	85.5344	79.4099	82.0514	84.1057	82.2545	81.1637	80.0729	78.9822
840	53045	Mason	78.4073	79.4829	78.2988	78.7873	79.2643	79.7244	78.0296	79.4887	80.8264	78.4762	79.6219	78.5947	77.2563	80.9442	77.2668	78.485	79.0565	80.9351	79.2019	81.1361	81.4339	80.1249	81.0925	80.8282	80.5315	79.6049	79.7057	80.485	80.7192	80.9029	81.1836	80.6993	78.6053	79.4286
840	53047	Okanogan	78.4446	78.1191	79.0735	80.028	79.7109	79.4807	81.1943	79.7204	78.1186	78.0627	80.367	79.799	79.8823	79.0562	79.6774	80.2986	78.2384	79.6666	80.9262	81.2144	81.556	80.2138	79.3911	82.2319	80.0868	81.8517	80.5255	80.7801	80.6645	80.7574	80.629	78.2657	77.6121	78.5385
840	53049	Pacific	76.8608	79.1397	78.9209	78.7021	78.0423	82.1938	76.3676	76.9117	77.7981	78.6845	80.1584	77.1034	81.1462	77.7398	81.6209	79.7857	76.5202	80.1413	77.9796	80.2701	79.2798	76.8932	79.518	81.5267	81.4818	81.5076	77.319	82.3265	81.4952	80.664	79.8327	79.3987	77.364	77.2502
840	53051	Pend Oreille	80.0139	78.5536	81.1639	80.3516	79.5393	78.727	77.9147	77.1025	76.2902	75.4779	76.3408	77.2038	78.0668	78.9262	79.7856	81.3189	82.8522	78.6751	83.1331	80.4758	81.1135	79.8604	78.6074	77.3544	76.1014	77.9575	79.8136	81.6697	82.3417	78.6396	80.1418	80.8102	76.2242	76.2242
840	53053	Pierce	79.0066	78.6964	79.5668	78.6768	79.3101	79.123	78.8569	79.1759	79.3044	79.4492	79.6776	79.2206	79.0339	79.4703	79.6995	80.1592	80.8015	80.377	80.1413	80.2427	80.5136	81.2002	81.5472	81.5976	81.5676	81.5175	81.2904	81.0556	81.3651	81.4456	81.6246	80.8674	79.7752	80.4614
840	53055	San Juan	83.334	83.334	84.1936	85.0533	82.6169	83.3952	84.1736	85.3051	83.6397	84.7864	85.9332	84.702	83.4709	82.7967	85.4552	83.5303	86.4411	85.7618	84.2011	87.27	85.2405	85.1609	85.7792	84.059	85.7255	87.392	85.4398	86.5956	87.7514	85.8943	87.1907	87.7679	87.6566	87.6566
840	53057	Skagit	80.8241	78.8092	81.482	80.4069	80.1929	81.4171	80.433	80.5871	80.929	80.7505	80.3632	81.313	80.7441	80.539	79.967	80.9474	82.085	82.5211	81.618	78.9779	82.1484	81.7177	83.6757	82.6308	83.0063	81.581	83.6172	82.2069	82.2531	82.4674	83.1118	81.3996	81.7532	82.0036
840	53059	Skamania	74.8067	77.6304	83.0435	77.8287	78.4698	79.111	79.7521	80.3932	81.0343	81.2784	80.3814	79.4844	81.1322	81.4825	81.9456	77.8932	81.0791	84.265	82.0906	79.826	80.322	80.8179	81.3139	81.8099	82.3058	82.8018	82.2811	81.7605	81.2398	80.7191	80.1984	79.6778	82.1109	81.8297
840	53061	Snohomish	80.0408	80.7675	80.5113	80.211	80.339	81.0239	80.472	80.2934	80.4782	79.9321	80.7519	80.9425	80.4737	80.9157	80.511	80.9126	81.7937	81.5139	81.5148	81.7654	81.9858	81.9244	82.4564	81.798	82.5379	82.6453	82.0247	82.2245	82.6474	82.8421	82.254	81.8339	81.7538	82.2506
840	53063	Spokane	80.013	79.7399	80.0643	79.5532	79.7761	80.5401	78.6119	80.1781	79.8684	80.259	80.3383	79.9241	79.7899	80.7296	79.6636	80.2131	80.4411	80.8108	80.4654	79.9473	80.4235	81.1818	81.395	81.1452	81.4254	81.111	81.0755	81.4237	80.9268	81.379	81.4059	80.4251	79.3667	80.4059
840	53065	Stevens	78.9248	79.1666	79.4085	79.5397	81.5903	77.4985	78.8566	79.9581	80.3779	80.7977	81.2175	80.7413	80.265	79.5309	79.2374	78.9439	77.4258	80.3703	79.5722	78.7741	78.6302	80.3052	81.9803	82.1756	82.8643	80.935	80.3782	82.7772	81.7568	81.6459	83.3117	81.3705	77.4387	80.9452
840	53067	Thurston	79.9176	80.4433	80.7001	80.5517	81.3578	80.004	80.7618	80.4414	80.7817	79.4632	80.8233	81.1789	80.2511	80.6624	80.6854	81.5392	81.3932	81.4102	81.4543	81.8412	82.1229	82.3502	82.4017	82.6237	82.7325	82.5554	81.9726	82.4666	82.0336	81.822	82.1784	82.782	80.5735	81.1406
840	53069	Wahkiakum	86.8779	86.8779	86.8779	86.8779	86.8779	86.8779	84.2555	81.6331	79.0106	83.3834	81.093	78.8026	80.8077	80.5911	80.3745	80.1579	80.3516	80.8371	81.3226	81.8081	82.2218	82.6356	83.0493	83.463	83.8767	84.2904	84.7042	85.1179	85.5316	85.9453	83.9638	81.9822	80.0006	80.0006
840	53071	Walla Walla	80.4099	80.7839	81.019	81.2736	81.4885	81.8471	80.6081	80.1329	80.6229	81.7721	80.2023	81.2047	81.3354	81.5061	81.923	81.0623	81.2065	81.1894	81.3978	81.3052	81.1483	83.063	85.007	81.7221	82.6699	82.2832	81.3833	82.8825	82.7871	84.4941	83.1909	83.1147	80.4375	81.849
840	53073	Whatcom	80.7857	80.9407	80.6478	80.7433	80.8761	80.4062	79.1535	81.7107	81.1994	80.9027	81.3266	81.2676	81.463	82.2996	81.1711	81.6638	82.2614	83.0294	82.6069	82.7518	83.7851	82.5989	83.3493	82.392	83.4185	83.5509	83.186	83.1134	84.0254	83.8161	83.416	82.6566	82.4735	83.2032
840	53075	Whitman	81.3619	81.591	83.473	82.2534	80.9341	80.4011	81.7046	82.6406	83.5765	82.7047	81.8329	81.6911	81.6437	82.0344	82.4251	83.399	82.4399	83.2403	83.2612	82.2195	83.8651	85.5107	83.9862	83.0077	83.9907	81.6008	83.9318	83.1181	83.1685	82.9698	83.5893	81.2681	79.1556	81.1266
840	53077	Yakima	78.5303	80.0311	79.5848	79.4487	79.333	80.341	80.3749	80.0857	79.7346	79.9874	80.0391	79.9145	79.43	80.0506	79.4261	79.9414	80.3203	80.5394	80.191	80.0614	79.6948	81.1247	80.9385	81.5186	81.7023	81.0546	80.6129	80.4206	80.6149	80.8412	80.2769	78.7973	78.1183	78.9728
