reg_code	name	age	GQ
53037	Kittitas	64	0
53037	Kittitas	65	0
53037	Kittitas	66	0
53037	Kittitas	67	0
53037	Kittitas	68	0
53037	Kittitas	69	0
53037	Kittitas	70	0
53037	Kittitas	71	0
53037	Kittitas	72	0
53037	Kittitas	73	0
53037	Kittitas	74	0
53037	Kittitas	75	0
53037	Kittitas	76	0
53037	Kittitas	77	0
53037	Kittitas	78	0
53037	Kittitas	79	0
53037	Kittitas	80	0
53037	Kittitas	81	0
53037	Kittitas	82	0
53037	Kittitas	83	0
53037	Kittitas	84	0
53037	Kittitas	85	0
53037	Kittitas	86	0
53037	Kittitas	87	0
53037	Kittitas	88	0
53037	Kittitas	89	0
53037	Kittitas	90	0
53037	Kittitas	91	0
53037	Kittitas	92	0
53037	Kittitas	93	0
53037	Kittitas	94	0
53037	Kittitas	95	0
53037	Kittitas	96	0
53037	Kittitas	97	0
53037	Kittitas	98	0
53037	Kittitas	99	0
53037	Kittitas	100	0
53039	Klickitat	0	4
53039	Klickitat	1	2
53039	Klickitat	2	0
53039	Klickitat	3	0
53039	Klickitat	4	0
53039	Klickitat	5	0
53039	Klickitat	6	0
53039	Klickitat	7	0
53039	Klickitat	8	0
53039	Klickitat	9	0
53039	Klickitat	10	0
53039	Klickitat	11	0
53039	Klickitat	12	0
53039	Klickitat	13	0
53039	Klickitat	14	0
53039	Klickitat	15	0
53039	Klickitat	16	0
53039	Klickitat	17	0
53039	Klickitat	18	0
53039	Klickitat	19	0
53039	Klickitat	20	0
53039	Klickitat	21	0
53039	Klickitat	22	0
53039	Klickitat	23	0
53039	Klickitat	24	0
53039	Klickitat	25	0
53039	Klickitat	26	0
53039	Klickitat	27	0
53039	Klickitat	28	0
53039	Klickitat	29	0
53039	Klickitat	30	0
53039	Klickitat	31	0
53039	Klickitat	32	0
53039	Klickitat	33	0
53039	Klickitat	34	0
53039	Klickitat	35	0
53039	Klickitat	36	0
53039	Klickitat	37	0
53039	Klickitat	38	0
53039	Klickitat	39	0
53039	Klickitat	40	0
53039	Klickitat	41	0
53039	Klickitat	42	0
53039	Klickitat	43	0
53039	Klickitat	44	0
53039	Klickitat	45	0
53039	Klickitat	46	0
53039	Klickitat	47	0
53039	Klickitat	48	0
53039	Klickitat	49	0
53039	Klickitat	50	0
53039	Klickitat	51	0
53039	Klickitat	52	0
53039	Klickitat	53	0
53039	Klickitat	54	0
53039	Klickitat	55	0
53039	Klickitat	56	0
53039	Klickitat	57	0
53039	Klickitat	58	0
53039	Klickitat	59	0
53039	Klickitat	60	0
53039	Klickitat	61	0
53039	Klickitat	62	0
53039	Klickitat	63	0
53039	Klickitat	64	0
53039	Klickitat	65	0
53039	Klickitat	66	0
53039	Klickitat	67	0
53039	Klickitat	68	0
53039	Klickitat	69	0
53039	Klickitat	70	0
53039	Klickitat	71	0
53039	Klickitat	72	0
53039	Klickitat	73	0
53039	Klickitat	74	0
53039	Klickitat	75	0
53039	Klickitat	76	0
53039	Klickitat	77	0
53039	Klickitat	78	0
53039	Klickitat	79	0
53039	Klickitat	80	0
53039	Klickitat	81	0
53039	Klickitat	82	0
53039	Klickitat	83	0
53039	Klickitat	84	0
53039	Klickitat	85	0
53039	Klickitat	86	0
53039	Klickitat	87	0
53039	Klickitat	88	0
53039	Klickitat	89	0
53039	Klickitat	90	0
53039	Klickitat	91	0
53039	Klickitat	92	0
53039	Klickitat	93	0
53039	Klickitat	94	0
53039	Klickitat	95	0
53039	Klickitat	96	0
53039	Klickitat	97	0
53039	Klickitat	98	0
53039	Klickitat	99	0
53039	Klickitat	100	0
53041	Lewis	0	0
53041	Lewis	1	0
53041	Lewis	2	0
53041	Lewis	3	0
53041	Lewis	4	0
53041	Lewis	5	0
53041	Lewis	6	0
53041	Lewis	7	0
53041	Lewis	8	0
53041	Lewis	9	0
53041	Lewis	10	0
53041	Lewis	11	0
53041	Lewis	12	0
53041	Lewis	13	0
53041	Lewis	14	0
53041	Lewis	15	0
53041	Lewis	16	1
53041	Lewis	17	0
53041	Lewis	18	0
53041	Lewis	19	0
53041	Lewis	20	0
53041	Lewis	21	0
53041	Lewis	22	0
53041	Lewis	23	0
53041	Lewis	24	0
53041	Lewis	25	0
53041	Lewis	26	0
53041	Lewis	27	0
53041	Lewis	28	0
53041	Lewis	29	0
53041	Lewis	30	0
53041	Lewis	31	0
53041	Lewis	32	0
53041	Lewis	33	0
53041	Lewis	34	0
53041	Lewis	35	0
53041	Lewis	36	0
53041	Lewis	37	0
53041	Lewis	38	0
53041	Lewis	39	0
53041	Lewis	40	0
53041	Lewis	41	0
53041	Lewis	42	0
53041	Lewis	43	0
53041	Lewis	44	0
53041	Lewis	45	0
53041	Lewis	46	0
53041	Lewis	47	0
53041	Lewis	48	0
53041	Lewis	49	0
53041	Lewis	50	0
53041	Lewis	51	0
53041	Lewis	52	0
53041	Lewis	53	0
53041	Lewis	54	0
53041	Lewis	55	0
53041	Lewis	56	0
53041	Lewis	57	0
53041	Lewis	58	0
53041	Lewis	59	0
53041	Lewis	60	0
53041	Lewis	61	0
53041	Lewis	62	0
53041	Lewis	63	0
53041	Lewis	64	0
53041	Lewis	65	0
53041	Lewis	66	0
53041	Lewis	67	0
53041	Lewis	68	0
53041	Lewis	69	0
53041	Lewis	70	0
53041	Lewis	71	0
53041	Lewis	72	0
53041	Lewis	73	0
53041	Lewis	74	0
53041	Lewis	75	0
53041	Lewis	76	0
53041	Lewis	77	0
53041	Lewis	78	0
53041	Lewis	79	0
53041	Lewis	80	0
53041	Lewis	81	0
53041	Lewis	82	0
53041	Lewis	83	0
53041	Lewis	84	0
53041	Lewis	85	0
53041	Lewis	86	0
53041	Lewis	87	0
53041	Lewis	88	0
53041	Lewis	89	0
53041	Lewis	90	0
53041	Lewis	91	0
53041	Lewis	92	0
53041	Lewis	93	0
53041	Lewis	94	0
53041	Lewis	95	0
53041	Lewis	96	0
53041	Lewis	97	0
53041	Lewis	98	0
53041	Lewis	99	0
53041	Lewis	100	0
53045	Mason	0	0
53045	Mason	1	0
53045	Mason	2	0
53045	Mason	3	0
53045	Mason	4	0
53045	Mason	5	0
53045	Mason	6	0
53045	Mason	7	0
53045	Mason	8	0
53045	Mason	9	0
53045	Mason	10	0
53045	Mason	11	0
53045	Mason	12	0
53045	Mason	13	0
53045	Mason	14	0
53045	Mason	15	2
53045	Mason	16	0
53045	Mason	17	0
53045	Mason	18	0
53045	Mason	19	1
53045	Mason	20	2
53045	Mason	21	6
53045	Mason	22	7
53045	Mason	23	7
53045	Mason	24	6
53045	Mason	25	7
53045	Mason	26	6
53045	Mason	27	7
53045	Mason	28	8
53045	Mason	29	9
53045	Mason	30	7
53045	Mason	31	7
53045	Mason	32	8
53045	Mason	33	7
53045	Mason	34	6
53045	Mason	35	6
53045	Mason	36	7
53045	Mason	37	6
53045	Mason	38	5
53045	Mason	39	3
53045	Mason	40	2
53045	Mason	41	3
53045	Mason	42	4
53045	Mason	43	8
53045	Mason	44	11
53045	Mason	45	4
53045	Mason	46	3
53045	Mason	47	0
53045	Mason	48	8
53045	Mason	49	18
53045	Mason	50	10
53045	Mason	51	0
53045	Mason	52	0
53045	Mason	53	0
53045	Mason	54	0
53045	Mason	55	4
53045	Mason	56	0
53045	Mason	57	0
53045	Mason	58	0
53045	Mason	59	0
53045	Mason	60	0
53045	Mason	61	0
53045	Mason	62	0
53045	Mason	63	0
53045	Mason	64	1
53045	Mason	65	0
53045	Mason	66	0
53045	Mason	67	0
53045	Mason	68	0
53045	Mason	69	0
53045	Mason	70	0
53045	Mason	71	0
53045	Mason	72	0
53045	Mason	73	0
53045	Mason	74	0
53045	Mason	75	0
53045	Mason	76	0
53045	Mason	77	0
53045	Mason	78	0
53045	Mason	79	0
53045	Mason	80	0
53045	Mason	81	0
53045	Mason	82	0
53045	Mason	83	0
53045	Mason	84	0
53045	Mason	85	0
53045	Mason	86	0
53045	Mason	87	0
53045	Mason	88	0
53045	Mason	89	0
53045	Mason	90	0
53045	Mason	91	0
53045	Mason	92	0
53045	Mason	93	0
53045	Mason	94	0
53045	Mason	95	0
53045	Mason	96	0
53045	Mason	97	0
53045	Mason	98	0
53045	Mason	99	0
53045	Mason	100	0
53049	Pacific	0	0
53049	Pacific	1	0
53049	Pacific	2	0
53049	Pacific	3	0
53049	Pacific	4	0
53049	Pacific	5	0
53049	Pacific	6	0
53049	Pacific	7	0
53049	Pacific	8	0
53049	Pacific	9	0
53049	Pacific	10	0
53049	Pacific	11	0
53049	Pacific	12	0
53049	Pacific	13	0
53049	Pacific	14	0
53049	Pacific	15	1
53049	Pacific	16	0
53049	Pacific	17	0
53049	Pacific	18	0
53049	Pacific	19	0
53049	Pacific	20	0
53049	Pacific	21	0
53049	Pacific	22	0
53049	Pacific	23	0
53049	Pacific	24	0
53049	Pacific	25	0
53049	Pacific	26	0
53049	Pacific	27	0
53049	Pacific	28	0
53049	Pacific	29	0
53049	Pacific	30	0
53049	Pacific	31	0
53049	Pacific	32	0
53049	Pacific	33	0
53049	Pacific	34	0
53049	Pacific	35	0
53049	Pacific	36	0
53049	Pacific	37	0
53049	Pacific	38	0
53049	Pacific	39	0
53049	Pacific	40	0
53049	Pacific	41	0
53049	Pacific	42	0
53049	Pacific	43	0
53049	Pacific	44	0
53049	Pacific	45	0
53049	Pacific	46	0
53049	Pacific	47	0
53049	Pacific	48	0
53049	Pacific	49	0
53049	Pacific	50	0
53049	Pacific	51	0
53049	Pacific	52	0
53049	Pacific	53	0
53049	Pacific	54	0
53049	Pacific	55	0
53049	Pacific	56	0
53049	Pacific	57	0
53049	Pacific	58	0
53049	Pacific	59	0
53049	Pacific	60	0
53049	Pacific	61	0
53049	Pacific	62	0
53049	Pacific	63	0
53049	Pacific	64	0
53049	Pacific	65	0
53049	Pacific	66	0
53049	Pacific	67	0
53049	Pacific	68	0
53049	Pacific	69	0
53049	Pacific	70	0
53049	Pacific	71	0
53049	Pacific	72	0
53049	Pacific	73	0
53049	Pacific	74	0
53049	Pacific	75	0
53049	Pacific	76	0
53049	Pacific	77	0
53049	Pacific	78	0
53049	Pacific	79	0
53049	Pacific	80	0
53049	Pacific	81	0
53049	Pacific	82	0
53049	Pacific	83	0
53049	Pacific	84	0
53049	Pacific	85	0
53049	Pacific	86	0
53049	Pacific	87	0
53049	Pacific	88	0
53049	Pacific	89	0
53049	Pacific	90	0
53049	Pacific	91	0
53049	Pacific	92	0
53049	Pacific	93	0
53049	Pacific	94	0
53049	Pacific	95	0
53049	Pacific	96	0
53049	Pacific	97	0
53049	Pacific	98	0
53049	Pacific	99	0
53049	Pacific	100	0
53053	Pierce	0	0
53053	Pierce	1	0
53053	Pierce	2	0
53053	Pierce	3	0
53053	Pierce	4	0
53053	Pierce	5	0
53053	Pierce	6	0
53053	Pierce	7	0
53053	Pierce	8	0
53053	Pierce	9	0
53053	Pierce	10	0
53053	Pierce	11	0
53053	Pierce	12	0
53053	Pierce	13	0
53053	Pierce	14	1
53053	Pierce	15	121
53053	Pierce	16	190
53053	Pierce	17	243
53053	Pierce	18	285
53053	Pierce	19	311
53053	Pierce	20	322
53053	Pierce	21	306
53053	Pierce	22	272
53053	Pierce	23	225
53053	Pierce	24	165
53053	Pierce	25	111
53053	Pierce	26	61
53053	Pierce	27	34
53053	Pierce	28	20
53053	Pierce	29	19
53053	Pierce	30	27
53053	Pierce	31	22
53053	Pierce	32	22
53053	Pierce	33	24
53053	Pierce	34	31
53053	Pierce	35	40
53053	Pierce	36	30
53053	Pierce	37	21
53053	Pierce	38	11
53053	Pierce	39	0
53053	Pierce	40	0
53053	Pierce	41	0
53053	Pierce	42	0
53053	Pierce	43	25
53053	Pierce	44	76
53053	Pierce	45	37
53053	Pierce	46	0
53053	Pierce	47	0
53053	Pierce	48	5
53053	Pierce	49	31
53053	Pierce	50	39
53053	Pierce	51	1
53053	Pierce	52	0
53053	Pierce	53	0
53053	Pierce	54	0
53053	Pierce	55	24
53053	Pierce	56	4
53053	Pierce	57	0
53053	Pierce	58	0
53053	Pierce	59	0
53053	Pierce	60	5
53053	Pierce	61	9
53053	Pierce	62	5
53053	Pierce	63	0
53053	Pierce	64	0
53053	Pierce	65	0
53053	Pierce	66	0
53053	Pierce	67	0
53053	Pierce	68	5
53053	Pierce	69	5
53053	Pierce	70	3
53053	Pierce	71	0
53053	Pierce	72	0
53053	Pierce	73	0
53053	Pierce	74	0
53053	Pierce	75	0
53053	Pierce	76	0
53053	Pierce	77	0
53053	Pierce	78	1
53053	Pierce	79	0
53053	Pierce	80	0
53053	Pierce	81	0
53053	Pierce	82	0
53053	Pierce	83	0
53053	Pierce	84	0
53053	Pierce	85	0
53053	Pierce	86	0
53053	Pierce	87	0
53053	Pierce	88	1
53053	Pierce	89	0
53053	Pierce	90	0
53053	Pierce	91	0
53053	Pierce	92	0
53053	Pierce	93	0
53053	Pierce	94	0
53053	Pierce	95	0
53053	Pierce	96	0
53053	Pierce	97	0
53053	Pierce	98	0
53053	Pierce	99	0
53053	Pierce	100	0
53057	Skagit	0	0
53057	Skagit	1	0
53057	Skagit	2	0
53057	Skagit	3	0
53057	Skagit	4	0
53057	Skagit	5	0
53057	Skagit	6	0
53057	Skagit	7	0
53057	Skagit	8	0
53057	Skagit	9	0
53057	Skagit	10	0
53057	Skagit	11	0
53057	Skagit	12	0
53057	Skagit	13	0
53057	Skagit	14	0
53057	Skagit	15	1
53057	Skagit	16	2
53057	Skagit	17	4
53057	Skagit	18	5
53057	Skagit	19	8
53057	Skagit	20	8
53057	Skagit	21	8
53057	Skagit	22	8
53057	Skagit	23	5
53057	Skagit	24	0
53057	Skagit	25	0
53057	Skagit	26	0
53057	Skagit	27	0
53057	Skagit	28	2
53057	Skagit	29	1
53057	Skagit	30	2
53057	Skagit	31	1
53057	Skagit	32	1
53057	Skagit	33	1
53057	Skagit	34	0
53057	Skagit	35	0
53057	Skagit	36	0
53057	Skagit	37	0
53057	Skagit	38	0
53057	Skagit	39	0
53057	Skagit	40	0
53057	Skagit	41	0
53057	Skagit	42	0
53057	Skagit	43	0
53057	Skagit	44	0
53057	Skagit	45	0
53057	Skagit	46	0
53057	Skagit	47	0
53057	Skagit	48	0
53057	Skagit	49	0
53057	Skagit	50	0
53057	Skagit	51	0
53057	Skagit	52	0
53057	Skagit	53	0
53057	Skagit	54	0
53057	Skagit	55	0
53057	Skagit	56	0
53057	Skagit	57	0
53057	Skagit	58	0
53057	Skagit	59	0
53057	Skagit	60	0
53057	Skagit	61	0
53057	Skagit	62	0
53057	Skagit	63	0
53057	Skagit	64	0
53057	Skagit	65	0
53057	Skagit	66	0
53057	Skagit	67	0
53057	Skagit	68	0
53057	Skagit	69	0
53057	Skagit	70	0
53057	Skagit	71	0
53057	Skagit	72	0
53057	Skagit	73	0
53057	Skagit	74	0
53057	Skagit	75	0
53057	Skagit	76	0
53057	Skagit	77	0
53057	Skagit	78	0
53057	Skagit	79	0
53057	Skagit	80	0
53057	Skagit	81	0
53057	Skagit	82	0
53057	Skagit	83	0
53057	Skagit	84	0
53057	Skagit	85	0
53057	Skagit	86	0
53057	Skagit	87	0
53057	Skagit	88	0
53057	Skagit	89	0
53057	Skagit	90	0
53057	Skagit	91	0
53057	Skagit	92	0
53057	Skagit	93	0
53057	Skagit	94	0
53057	Skagit	95	0
53057	Skagit	96	0
53057	Skagit	97	0
53057	Skagit	98	0
53057	Skagit	99	0
53057	Skagit	100	0
53061	Snohomish	0	0
53061	Snohomish	1	0
53061	Snohomish	2	0
53061	Snohomish	3	0
53061	Snohomish	4	0
53061	Snohomish	5	0
53061	Snohomish	6	0
53061	Snohomish	7	0
53061	Snohomish	8	0
53061	Snohomish	9	0
53061	Snohomish	10	0
53061	Snohomish	11	0
53061	Snohomish	12	0
53061	Snohomish	13	0
53061	Snohomish	14	0
53061	Snohomish	15	4
53061	Snohomish	16	15
53061	Snohomish	17	24
53061	Snohomish	18	28
53061	Snohomish	19	34
53061	Snohomish	20	34
53061	Snohomish	21	39
53061	Snohomish	22	38
53061	Snohomish	23	28
53061	Snohomish	24	14
53061	Snohomish	25	18
53061	Snohomish	26	12
53061	Snohomish	27	7
53061	Snohomish	28	4
53061	Snohomish	29	3
53061	Snohomish	30	9
53061	Snohomish	31	4
53061	Snohomish	32	1
53061	Snohomish	33	3
53061	Snohomish	34	12
53061	Snohomish	35	15
53061	Snohomish	36	7
53061	Snohomish	37	1
53061	Snohomish	38	0
53061	Snohomish	39	0
53061	Snohomish	40	0
53061	Snohomish	41	0
53061	Snohomish	42	0
53061	Snohomish	43	4
53061	Snohomish	44	12
53061	Snohomish	45	8
53061	Snohomish	46	0
53061	Snohomish	47	0
53061	Snohomish	48	0
53061	Snohomish	49	8
53061	Snohomish	50	8
53061	Snohomish	51	0
53061	Snohomish	52	0
53061	Snohomish	53	0
53061	Snohomish	54	0
53061	Snohomish	55	3
53061	Snohomish	56	0
53061	Snohomish	57	0
53061	Snohomish	58	0
53061	Snohomish	59	0
53061	Snohomish	60	0
53061	Snohomish	61	0
53061	Snohomish	62	0
53061	Snohomish	63	0
53061	Snohomish	64	0
53061	Snohomish	65	0
53061	Snohomish	66	0
53061	Snohomish	67	0
53061	Snohomish	68	0
53061	Snohomish	69	0
53061	Snohomish	70	0
53061	Snohomish	71	0
53061	Snohomish	72	0
53061	Snohomish	73	0
53061	Snohomish	74	0
53061	Snohomish	75	0
53061	Snohomish	76	0
53061	Snohomish	77	0
53061	Snohomish	78	0
53061	Snohomish	79	0
53061	Snohomish	80	0
53061	Snohomish	81	0
53061	Snohomish	82	0
53061	Snohomish	83	0
53061	Snohomish	84	0
53061	Snohomish	85	0
53061	Snohomish	86	0
53061	Snohomish	87	0
53061	Snohomish	88	0
53061	Snohomish	89	0
53061	Snohomish	90	0
53061	Snohomish	91	0
53061	Snohomish	92	0
53061	Snohomish	93	0
53061	Snohomish	94	0
53061	Snohomish	95	0
53061	Snohomish	96	0
53061	Snohomish	97	0
53061	Snohomish	98	0
53061	Snohomish	99	0
53061	Snohomish	100	0
53063	Spokane	0	0
53063	Spokane	1	0
53063	Spokane	2	0
53063	Spokane	3	0
53063	Spokane	4	0
53063	Spokane	5	0
53063	Spokane	6	0
53063	Spokane	7	0
53063	Spokane	8	0
53063	Spokane	9	0
53063	Spokane	10	0
53063	Spokane	11	0
53063	Spokane	12	0
53063	Spokane	13	0
53063	Spokane	14	0
53063	Spokane	15	74
53063	Spokane	16	122
53063	Spokane	17	181
53063	Spokane	18	429
53063	Spokane	19	922
53063	Spokane	20	1235
53063	Spokane	21	1106
53063	Spokane	22	991
53063	Spokane	23	748
53063	Spokane	24	603
53063	Spokane	25	466
53063	Spokane	26	339
53063	Spokane	27	234
53063	Spokane	28	151
53063	Spokane	29	90
53063	Spokane	30	24
53063	Spokane	31	11
53063	Spokane	32	0
53063	Spokane	33	0
53063	Spokane	34	0
53063	Spokane	35	5
53063	Spokane	36	9
53063	Spokane	37	10
53063	Spokane	38	6
53063	Spokane	39	1
53063	Spokane	40	0
53063	Spokane	41	0
53063	Spokane	42	1
53063	Spokane	43	6
53063	Spokane	44	18
53063	Spokane	45	0
53063	Spokane	46	0
53063	Spokane	47	0
53063	Spokane	48	0
53063	Spokane	49	18
53063	Spokane	50	12
53063	Spokane	51	3
53063	Spokane	52	0
53063	Spokane	53	0
53063	Spokane	54	0
53063	Spokane	55	6
53063	Spokane	56	2
53063	Spokane	57	0
53063	Spokane	58	0
53063	Spokane	59	0
53063	Spokane	60	0
53063	Spokane	61	0
53063	Spokane	62	0
53063	Spokane	63	1
53063	Spokane	64	1
53063	Spokane	65	0
53063	Spokane	66	0
53063	Spokane	67	0
53063	Spokane	68	0
53063	Spokane	69	0
53063	Spokane	70	0
53063	Spokane	71	0
53063	Spokane	72	0
53063	Spokane	73	0
53063	Spokane	74	0
53063	Spokane	75	0
53063	Spokane	76	0
53063	Spokane	77	0
53063	Spokane	78	0
53063	Spokane	79	0
53063	Spokane	80	0
53063	Spokane	81	0
53063	Spokane	82	0
53063	Spokane	83	0
53063	Spokane	84	0
53063	Spokane	85	0
53063	Spokane	86	0
53063	Spokane	87	0
53063	Spokane	88	0
53063	Spokane	89	0
53063	Spokane	90	0
53063	Spokane	91	0
53063	Spokane	92	0
53063	Spokane	93	0
53063	Spokane	94	0
53063	Spokane	95	0
53063	Spokane	96	0
53063	Spokane	97	0
53063	Spokane	98	0
53063	Spokane	99	0
53063	Spokane	100	0
53067	Thurston	0	0
53067	Thurston	1	1
53067	Thurston	2	0
53067	Thurston	3	0
53067	Thurston	4	0
53067	Thurston	5	0
53067	Thurston	6	0
53067	Thurston	7	0
53067	Thurston	8	0
53067	Thurston	9	0
53067	Thurston	10	0
53067	Thurston	11	0
53067	Thurston	12	0
53067	Thurston	13	0
53067	Thurston	14	1
53067	Thurston	15	43
53067	Thurston	16	62
53067	Thurston	17	76
53067	Thurston	18	83
53067	Thurston	19	84
53067	Thurston	20	80
53067	Thurston	21	72
53067	Thurston	22	61
53067	Thurston	23	47
53067	Thurston	24	30
53067	Thurston	25	12
53067	Thurston	26	4
53067	Thurston	27	0
53067	Thurston	28	0
53067	Thurston	29	0
53067	Thurston	30	0
53067	Thurston	31	0
53067	Thurston	32	2
53067	Thurston	33	3
53067	Thurston	34	5
53067	Thurston	35	2
53067	Thurston	36	5
53067	Thurston	37	1
53067	Thurston	38	0
53067	Thurston	39	0
53067	Thurston	40	0
53067	Thurston	41	0
53067	Thurston	42	0
53067	Thurston	43	2
53067	Thurston	44	4
53067	Thurston	45	0
53067	Thurston	46	0
53067	Thurston	47	0
53067	Thurston	48	2
53067	Thurston	49	3
53067	Thurston	50	2
53067	Thurston	51	0
53067	Thurston	52	0
53067	Thurston	53	0
53067	Thurston	54	0
53067	Thurston	55	1
53067	Thurston	56	0
53067	Thurston	57	0
53067	Thurston	58	0
53067	Thurston	59	0
53067	Thurston	60	0
53067	Thurston	61	0
53067	Thurston	62	0
53067	Thurston	63	0
53067	Thurston	64	1
53067	Thurston	65	0
53067	Thurston	66	0
53067	Thurston	67	0
53067	Thurston	68	0
53067	Thurston	69	0
53067	Thurston	70	0
53067	Thurston	71	0
53067	Thurston	72	0
53067	Thurston	73	0
53067	Thurston	74	0
53067	Thurston	75	0
53067	Thurston	76	0
53067	Thurston	77	0
53067	Thurston	78	0
53067	Thurston	79	0
53067	Thurston	80	0
53067	Thurston	81	0
53067	Thurston	82	0
53067	Thurston	83	0
53067	Thurston	84	0
53067	Thurston	85	0
53067	Thurston	86	0
53067	Thurston	87	0
53067	Thurston	88	0
53067	Thurston	89	0
53067	Thurston	90	0
53067	Thurston	91	0
53067	Thurston	92	0
53067	Thurston	93	0
53067	Thurston	94	0
53067	Thurston	95	0
53067	Thurston	96	0
53067	Thurston	97	0
53067	Thurston	98	0
53067	Thurston	99	0
53067	Thurston	100	0
53071	Walla Walla	0	0
53071	Walla Walla	1	0
53071	Walla Walla	2	0
53071	Walla Walla	3	0
53071	Walla Walla	4	0
53071	Walla Walla	5	0
53071	Walla Walla	6	0
53071	Walla Walla	7	0
53071	Walla Walla	8	0
53071	Walla Walla	9	0
53071	Walla Walla	10	0
53071	Walla Walla	11	0
53071	Walla Walla	12	0
53071	Walla Walla	13	0
53071	Walla Walla	14	0
53071	Walla Walla	15	29
53071	Walla Walla	16	45
53071	Walla Walla	17	62
53071	Walla Walla	18	239
53071	Walla Walla	19	363
53071	Walla Walla	20	328
53071	Walla Walla	21	271
53071	Walla Walla	22	204
53071	Walla Walla	23	127
53071	Walla Walla	24	49
53071	Walla Walla	25	38
53071	Walla Walla	26	27
53071	Walla Walla	27	18
53071	Walla Walla	28	11
53071	Walla Walla	29	6
53071	Walla Walla	30	3
53071	Walla Walla	31	2
53071	Walla Walla	32	0
53071	Walla Walla	33	0
53071	Walla Walla	34	0
53071	Walla Walla	35	1
53071	Walla Walla	36	0
53071	Walla Walla	37	1
53071	Walla Walla	38	0
53071	Walla Walla	39	0
53071	Walla Walla	40	0
53071	Walla Walla	41	0
53071	Walla Walla	42	0
53071	Walla Walla	43	0
53071	Walla Walla	44	0
53071	Walla Walla	45	1
53071	Walla Walla	46	0
53071	Walla Walla	47	0
53071	Walla Walla	48	0
53071	Walla Walla	49	1
53071	Walla Walla	50	0
53071	Walla Walla	51	0
53071	Walla Walla	52	0
53071	Walla Walla	53	0
53071	Walla Walla	54	2
53071	Walla Walla	55	0
53071	Walla Walla	56	0
53071	Walla Walla	57	0
53071	Walla Walla	58	0
53071	Walla Walla	59	0
53071	Walla Walla	60	0
53071	Walla Walla	61	0
53071	Walla Walla	62	0
53071	Walla Walla	63	0
53071	Walla Walla	64	0
53071	Walla Walla	65	0
53071	Walla Walla	66	0
53071	Walla Walla	67	0
53071	Walla Walla	68	0
53071	Walla Walla	69	0
53071	Walla Walla	70	0
53071	Walla Walla	71	0
53071	Walla Walla	72	0
53071	Walla Walla	73	0
53071	Walla Walla	74	0
53071	Walla Walla	75	0
53071	Walla Walla	76	0
53071	Walla Walla	77	0
53071	Walla Walla	78	0
53071	Walla Walla	79	0
53071	Walla Walla	80	0
53071	Walla Walla	81	0
53071	Walla Walla	82	0
53071	Walla Walla	83	0
53071	Walla Walla	84	0
53071	Walla Walla	85	0
53071	Walla Walla	86	0
53071	Walla Walla	87	0
53071	Walla Walla	88	0
53071	Walla Walla	89	0
53071	Walla Walla	90	0
53071	Walla Walla	91	0
53071	Walla Walla	92	0
53071	Walla Walla	93	0
53071	Walla Walla	94	0
53071	Walla Walla	95	0
53071	Walla Walla	96	0
53071	Walla Walla	97	0
53071	Walla Walla	98	0
53071	Walla Walla	99	0
53071	Walla Walla	100	0
53073	Whatcom	0	0
53073	Whatcom	1	0
53073	Whatcom	2	0
53073	Whatcom	3	0
53073	Whatcom	4	0
53073	Whatcom	5	0
53073	Whatcom	6	0
53073	Whatcom	7	0
53073	Whatcom	8	0
53073	Whatcom	9	0
53073	Whatcom	10	0
53073	Whatcom	11	0
53073	Whatcom	12	0
53073	Whatcom	13	0
53073	Whatcom	14	0
53073	Whatcom	15	53
53073	Whatcom	16	84
53073	Whatcom	17	116
53073	Whatcom	18	635
53073	Whatcom	19	1163
53073	Whatcom	20	1382
53073	Whatcom	21	1326
53073	Whatcom	22	1136
53073	Whatcom	23	789
53073	Whatcom	24	383
53073	Whatcom	25	301
53073	Whatcom	26	221
53073	Whatcom	27	154
53073	Whatcom	28	101
53073	Whatcom	29	60
53073	Whatcom	30	3
53073	Whatcom	31	2
53073	Whatcom	32	0
53073	Whatcom	33	0
53073	Whatcom	34	0
53073	Whatcom	35	0
53073	Whatcom	36	0
53073	Whatcom	37	1
53073	Whatcom	38	0
53073	Whatcom	39	0
53073	Whatcom	40	0
53073	Whatcom	41	0
53073	Whatcom	42	0
53073	Whatcom	43	0
53073	Whatcom	44	1
53073	Whatcom	45	0
53073	Whatcom	46	0
53073	Whatcom	47	0
53073	Whatcom	48	2
53073	Whatcom	49	6
53073	Whatcom	50	0
53073	Whatcom	51	0
53073	Whatcom	52	0
53073	Whatcom	53	0
53073	Whatcom	54	0
53073	Whatcom	55	0
53073	Whatcom	56	0
53073	Whatcom	57	0
53073	Whatcom	58	0
53073	Whatcom	59	0
53073	Whatcom	60	0
53073	Whatcom	61	0
53073	Whatcom	62	0
53073	Whatcom	63	0
53073	Whatcom	64	0
53073	Whatcom	65	0
53073	Whatcom	66	0
53073	Whatcom	67	0
53073	Whatcom	68	0
53073	Whatcom	69	0
53073	Whatcom	70	0
53073	Whatcom	71	0
53073	Whatcom	72	0
53073	Whatcom	73	0
53073	Whatcom	74	0
53073	Whatcom	75	0
53073	Whatcom	76	0
53073	Whatcom	77	0
53073	Whatcom	78	0
53073	Whatcom	79	0
53073	Whatcom	80	0
53073	Whatcom	81	0
