country_code	name	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
53019	Ferry	0.00733471881997612	0.00862097176297465	0.00994575584760715	0.0131803104847368	0.0226827750270154	0.0180133552946157	0.0170900280928989	0.00967512169920937	0.0047731851695597	0.0107535553942522	0.00679516084700432	0.00259529053116445	-0.00081256958473496	-0.00403932199172505	0.00587110467565219	0.00871817372786521	0.00322667123419906	0.00985023194597539	0.0041344386065875	-0.00079270782784447	-0.00158667363392689	-0.00344827906338905	-0.00186891235174853	-0.00387804070150815	-0.0057741426640256	-0.00257696862771267	-0.00462395986402838	-0.00410229033604321	0.000553250804910764	-0.00262867138923623	0.0154194260719861	0.0179724796405504	0.0067576885946766	0.0160055671537926
53021	Franklin	0.0101023804887015	-0.0037856821791561	0.00763934616404524	0.0118286000800694	0.0118554599163159	0.00984047934406227	0.0164901682310096	0.012383221719156	0.0145982953785167	0.0136835561147597	0.00708163886756064	0.0187510039053356	0.0334018638121421	0.0503491200716518	0.0520870967383294	0.0432491646900681	0.0308937290203389	0.0193969900647416	0.0220165813156254	0.0238825534539121	0.0129070710066702	0.00774970627173463	0.00603739518670315	0.0123158623873839	-0.00892090377435651	0.00203738720630186	0.00312786880675602	0.01600126674062	0.0114327505520588	0.00973129807586336	0.00708142201327306	0.00531534294183788	0.00466324896512132	0.0029662404142816
53023	Garfield	0.00791641753235021	0.00670286854046953	0.0037117871512776	0.0270127441215358	0.0206939399962366	0.0140770822188977	0.0116547796008335	0.0107229106641678	0.0101296363230341	0.0118860994708044	-0.00374064526962155	-0.000838925822598229	-0.00504837818747236	-0.00592718537441606	0.00129199522823096	0.00129757897714444	-0.00388769402292962	-0.00131004652848587	0.000878734622144112	0.00132216660797716	0.000883388714444156	0.00398758708447127	0.00668150554809949	-0.00308777712248285	0.00896060559356844	-0.00610288505172413	-0.0052677695034776	0.00667260676949302	0.00754885217482432	0.00440915941139486	0.0115043993265502	0.00349040139616056	0.002615518744551	0.0176991150442478
53025	Grant	0.0123856279715635	0.0158235344457746	0.0213824740415955	0.0266730376129275	0.0296806218784793	0.0261464884883795	0.0169249702510514	0.01987975858319	0.0194028933333903	0.015655693865448	0.00401887186960123	0.00339758335316359	-0.00323867817055517	0.00814393693002199	0.00350685559774964	0.00928398552806793	0.0126030661229521	0.0147370724485631	0.00846811555107259	0.0040978453757944	-0.00346639244744203	-0.0032422840745402	-0.00153518194125943	-0.00128172825170076	0.000392045877034288	-0.00132478865474261	0.000846232070297334	0.0127820927306241	0.00756084303064685	0.00704791351929844	0.0117379277964337	0.00579730390444925	0.00967022067939498	0.0143760556188381
53027	Grays Harbor	-0.00112114157299705	0.00086412208316791	0.00171951848623563	0.00607304660455964	0.00389624009583885	0.00284561292314608	0.00388147846153902	-0.000831317815884446	0.000884283526729444	0.00583175389998542	0.0233939337245289	0.00858728239330995	0.00198286391635336	0.00871523075033213	0.0101637729828317	0.00914921010679323	0.00456095554292085	0.00237939540425483	0.00264895151447909	0.00191909445691794	0.000439772756773109	0.00265503780285469	0.00272815689188845	0.00323128368946986	0.000503661846228036	0.00288003572882239	0.00425357879009651	0.00898269136395315	0.0122437320560454	0.00957921002417978	0.00917969731148947	0.0110611821638438	0.0141503172538296	0.00990228867466718
53029	Island	0.0241433370412178	0.00869186656792888	0.00551897536581458	0.00434505244069926	0.011004862926651	0.00718126569006377	0.0109326362520213	0.00878656166680261	0.0106641515774763	0.00730169407350465	0.00153958106151819	0.0103188198477901	0.00160199328493707	0.00795356628603445	0.0135550327600125	0.0113854246829322	0.00911206186245472	-0.000830246529955889	-0.000636180911325593	-0.00721229930043471	0.00545594241332188	0.00535621494820591	-0.000262674011682464	0.00579826452169702	0.00837295314519129	0.0105028763592859	0.0145515621672035	0.00973425904896601	0.008272692894398	0.011082846776534	0.00415038497999954	0.00821854381294132	0.00711988975654571	0.00720986300117689
53031	Jefferson	0.038004513193419	0.0365212085052749	0.032169409367732	0.0314362915101304	0.0305935924035656	0.0221921125583949	0.0242207986870527	0.0177961084132303	0.0264046611383312	0.0200792108675814	0.0164257536802481	0.0200841506785669	0.011025447440407	0.017716903094272	0.026572911906689	0.0206608736792383	0.0170286404456864	0.0170764813517172	0.00977953886714162	0.00710347609955975	0.0160544365125778	0.0129198979415314	0.00985826307163362	0.0172241826460308	0.0147381536113209	0.020630665741464	0.0152097464054967	0.0168414421752737	0.018340524163357	0.0160728639816631	0.0124339923860985	0.0162102419255803	0.0108204770708938	0.0178756318898837
53033	King	0.0210196866064317	0.00564912846660295	0.0052845255252756	0.00505333231093673	0.0031606806617873	0.00293370719419269	0.00566059934562257	0.0101853940669513	0.00923774341980813	0.00881110318062601	0.00441305631669084	0.00673262819016261	2.98178132957868e-05	0.00102168951158163	0.00150159924908247	0.0103861062816719	0.00704249525849844	0.00372070679653507	0.00244844173669888	0.00445511417984931	0.00101643714246091	-0.000823708857228621	0.0072762558194803	0.0126575172967146	0.0142403268571344	0.0218232130549888	0.00890078585259217	0.0119609377209675	0.0135524284774931	0.0142853306412806	0.00386743721166039	0.00990185575896419	0.0100354211843784	0.00988159549076126
53035	Kitsap	0.0284211726162564	0.0162480532606216	0.0190127506958144	0.0131434915193208	0.0194238390090776	0.00824589529639515	0.00791483160664405	0.00133799852410681	0.00494494116512578	0.00473250165118683	0.00291402776736419	0.0069477931757682	0.00664843274789126	0.000953117412749071	-0.00894830718526017	0.0127277724940818	0.00912996483859506	0.0059468403768414	0.00062863368286861	-0.00404725038371184	-0.00672380506108638	0.00584414733888318	-0.00269332359309747	0.00766040992902939	0.00872090752735065	0.0137523493906701	0.00353083627868687	0.0123187298708691	0.00862243298614743	0.00988968191464153	0.00658490621165196	0.0114180612969607	0.00670178833817152	0.00975526270751328
53037	Kittitas	0.0144376082945256	0.014426647421879	0.0197523202827382	0.0204340880226732	0.0268865328371675	0.0168542821830738	0.0181422104528916	0.0242548692470544	0.0329816502391831	0.00934556448656554	0.0129649423404684	0.014680824522945	0.0258643532399963	0.0343179234000041	0.0212452723367586	0.0117672325344314	0.0223073274884386	0.0221223873675997	0.0115666769027977	0.000958914473410027	0.00518377056267889	0.000242359607320239	-0.00228888047169827	0.0133255069004487	0.00415135684832042	0.0189210073188476	0.0129952267244426	0.0082183629126677	0.0161364178717901	0.0280799149829375	-0.0260731052984574	0.0455196966894766	0.00103921443871816	0.0303664009061996
53039	Klickitat	0.00423203753986579	-0.000967815739238953	0.00866799387564498	0.00981436411578424	0.0150757011625878	0.0142669685294552	0.0143662447007094	0.0131835381628915	0.0126646352894553	0.0122028488438106	0.00214435135228288	0.00197444383814008	0.000671800219430623	0.00656806127639152	0.00316488181795304	0.00888709739533477	0.00396984784980226	0.00314292982221843	-0.00054382763788416	0.000839962407235416	0.00668879882847918	0.0070636735723396	0.00393280592301935	0.0101966511575603	0.00713533288985723	0.0108182757946417	0.0160711023381799	0.0121622831074986	0.0165224640617997	0.0135483107017835	0.0135978539465653	0.0103672465296082	0.00634672230916362	0.0096842836669996
53041	Lewis	0.00625412216482503	0.00709523150844897	0.0117228531185716	0.0129894398019317	0.0194289182296918	0.0167278370339507	0.0149230275272147	0.0121260586226369	0.00791309976606842	0.00889137091700274	0.00943216095545642	0.00953184773689633	0.00168619603192061	0.00969606313158341	0.00885873109296214	0.0163272780655962	0.0103048580918684	0.00861105706870434	0.00230343743843829	-3.98363988150424e-05	0.00966105900621583	0.00556163381507098	0.00238959546629757	0.00719744433669943	0.00509265344310606	0.00681483661693802	0.0111468667528391	0.0106819966543987	0.0120308722775864	0.0121354986671593	0.0089287896479097	0.0118807277710482	0.00997868630110444	0.0121225983531565
53043	Lincoln	0.0107911203304339	0.00400158996507946	0.00954247429666388	0.0143826070888701	0.0197865540294369	0.0186674454102644	0.0176645714770612	0.0218382433708165	0.0200291747715058	0.0182306867091065	0.0153538172530844	-0.00203094757921203	-0.0102090033393072	0.0165165181698216	0.00723294783676214	0.0101334912079297	0.00869985500241663	0.00977573505381158	0.00283045276582881	-0.00272224527786662	0.00484835302398433	0.00293366195394378	-0.00197498614218057	0.000851707583803058	0.00351310092303404	0.0024565365461304	0.00776957782009144	0.00829719809277588	0.00918377253632183	0.00528119392785	0.00359877862989884	0.0182157870154134	0.00848772474217395	0.0180270863836018
53045	Mason	0.0266474176084748	0.0259470360210732	0.0278525595864514	0.0288365640422915	0.0263398900382487	0.0261052129923152	0.0235041992095576	0.0217988509366632	0.0212278887897114	0.0199208745444633	0.0111750167886207	0.0198547124782562	0.0180725597096904	0.0242445711920841	0.0288359289180437	0.0270173985292178	0.0334975873371913	0.0249774880459772	0.0105749175279496	0.00552532448177465	0.00914395475943593	0.00601291248312667	0.00417243976406809	0.0070380189884777	0.00373386539627691	0.0100447324881838	0.0123161819861502	0.0132265501393855	0.00788751788447917	0.0108569059178742	0.00221100623656242	0.0111029095159008	0.0146215859976091	0.00997919744339595
53047	Okanogan	0.0075848811674446	0.00892730599394101	0.0117804333973364	0.0134427058866043	0.0219462841480288	0.0159017460958432	0.0144289334454831	0.00574136812457589	0.00768699994381358	0.00759151171987069	0.00278805853239944	0.000502411424112312	-0.000874410122931071	0.000625484969771312	-0.00104472403912999	0.0053680261288547	-0.0109713623359553	-0.000790905281307089	0.00564901761601546	-0.001389398097875	-0.000388954357470253	-0.00212755633448831	-0.00144983652609889	0.00137884402361587	-0.000457104430126223	0.00393131031320412	-0.000812833337871653	0.00122047491694309	0.00119394462804792	0.00236293897767373	0.00761020346405453	0.012818673171665	0.00847877943364587	0.00763931199325116
53049	Pacific	0.00991129503571388	0.0145055660646522	0.0126847205626833	0.016057614288992	0.0157011789185852	0.0155050579456468	0.0139981212305779	0.014355466743068	0.0118568121545676	0.0134043299460923	0.0034909972918469	0.00268019488654233	-0.00424578070771631	0.00486357454539318	0.00442370047600475	0.0141763677496954	-0.00081254213269941	0.00221751006689312	0.0109617113755087	0.00718454056598943	0.0149427467203946	0.014553305732965	0.0148296078063055	0.0163555830065398	0.0141612734264263	0.0180630793298486	0.0144623339916813	0.0199183366346804	0.0176333715046596	0.0259183068374504	0.00941806713612996	0.0202081790862767	0.0178556025187613	0.0177654109589041
53051	Pend Oreille	0.0224434379373328	0.0166439294630269	0.025509042632714	0.0251770434279336	0.0291619168460663	0.0254025698026998	0.0230038065009656	0.0263823198428705	0.0241027285371973	0.0244479613696572	0.0161975105379098	0.0071011943870807	0.0104297994172938	0.00806586535759058	0.0140575681538354	0.00924411675368543	0.0188000546345935	0.0120385910989687	0.00935167288068302	0.00341190987626166	0.00798576703718817	0.00654955043115305	0.0028309137309645	0.00359767437143079	0.00213528592012292	0.00473716236639292	0.00579975535716153	0.00662050021912334	0.00866723013799675	0.0083232432924874	0.0116252648710917	0.020524083611027	0.017170586039567	0.0155382907880133
53053	Pierce	0.0101181726136782	0.0111010605004325	0.0124245567838092	0.0128324161640093	0.0122824245572264	-0.000964217922230699	0.00971204382413747	0.0103617482546771	0.0128399025936395	0.0106442446179542	0.00506967679168365	0.0102407355362864	0.00868353856949478	0.00972940352006674	0.0113427447390484	0.0160491195626976	0.00921534004121689	0.00227990315791641	-0.00411228557652844	-0.00922518397195699	0.00762792995188296	0.00270517344458963	0.00451543033209532	0.00752369416154833	0.00659165193877731	0.0145840056476721	0.0122392271452127	0.0106286841584371	0.0111610204203672	0.0116177785174977	0.0048091304174049	0.00731447919605843	0.00667537242907953	0.00425345858820833
53055	San Juan	0.0791206902015808	0.0578736048398189	0.0641354227272278	0.0336177566067114	0.0282635159919552	0.00655634903977289	0.00889439586756664	0.0065325027033149	0.0359286222249877	0.0446675919024424	0.0246761024976874	0.0199716728025264	0.00977826408956615	0.0128908445793381	0.0170241812832882	0.0135541054517416	0.0087236036380182	0.0107716405032223	0.00779990774191769	0.00498084577443244	0.0114817227330734	0.010327571562151	0.016781705787567	0.0132285086341602	0.0133283968900407	0.0170625516211235	0.0137789369006276	0.019447288786037	0.0194905143991063	0.0199463385171262	0.0063932107496464	0.0205831903945111	0.0130044092202936	0.0122462488967343
53057	Skagit	0.0375159875205125	0.0207955017317286	0.0248022602962839	0.0251296808275818	0.022745812763468	0.0181281638566035	0.0189260049595207	0.0140316761351884	0.0122973946396294	0.0218784017087457	0.00776036235901316	0.0113999082477172	0.00423089825565282	0.0147579358825823	0.00927467760541555	0.0157192303846332	0.0112113330323681	0.00863481119794907	0.00667207514671893	-0.00124189573105109	0.00287391009426091	0.00301030208091438	0.00455880574162991	0.00515142330579952	0.00605994685242468	0.00822952879748445	0.00844868429322973	0.0164051613841527	0.0164134263894682	0.0106083201481149	0.00389083947574426	0.0108235879572033	0.00594754510477183	0.0108900427330791
53059	Skamania	0.0278822874791069	0.00484117986095347	0.0111481002572455	0.0176902146515801	0.0155529051663445	0.0193023831009914	0.0179353918271681	0.0151440492927503	0.0139419347650126	0.00912191855750875	0.00396623977383891	0.00597045072146826	0.00259507040426007	0.012510004250399	0.0230799726024808	0.0229594474867334	0.00738456200293252	-0.000367107633296552	0.00128122939451387	0.00511929886082802	0.000904486742666467	0.00325526985237622	-0.000806380512685979	0.000268744912882753	0.00134216213551238	0.00313227218514557	0.00742862257227245	0.00594814918455314	0.00830535650433553	0.00893562591124768	0.0139811254806012	0.0151187904967603	0.00967249278805362	0.0124019235636548
53061	Snohomish	0.0387566065592805	0.0063484217228897	0.012211208175419	0.0159616860444633	0.0142801577516146	0.0127962424971913	0.0141196886724995	0.0214894962188183	0.0245474931110356	0.0211477566107296	0.0117380329610376	0.0112505926549195	0.00999584371598502	0.00688203315486971	0.0126665653736861	0.0155071720901244	0.0121267914623035	0.00690048048889945	0.00190544415337312	0.00374684135763491	0.00150928028719961	0.00331052825052541	0.00741735324531947	0.00871268614843959	0.0130262606414215	0.0117751934041588	0.011503101864156	0.0126260488211355	0.0112289643457904	0.0121205571232909	0.00832152000424054	0.00740220575149944	0.0113162866919943	0.00422104542704506
53063	Spokane	0.0056687158482774	0.00714308751636337	0.00969093718039661	0.0126634144561184	0.0133336993110816	0.0108363567600007	0.0109940645711225	0.00667214133950703	0.00724121153732608	0.00584110137226753	0.00777158406346096	0.00931487447555438	-0.0040649933624001	0.00304499509264662	0.0107414923799853	0.0148810968060296	0.0112453395757885	0.00904516727391186	0.00899165124086278	0.00585277092506264	0.00282404146121898	0.00466291291165858	0.00827263312489312	0.00823394912659322	0.00907368436756043	0.01059936689464	0.0149423083048673	0.0189875300879859	0.015151368713255	0.0136168917725626	0.00464219241105524	0.016217107914721	0.00636677290137715	0.00808870308097791
53065	Stevens	0.0189717681118727	0.0190671071168411	0.0247000787245855	0.0260376330589813	0.0358287544226506	0.0244149732408634	0.0215587947700368	0.0196467230997774	0.0203625746373774	0.0219785203947084	0.00516808688286614	0.00400796554523791	0.0078421669594864	0.00673450724151241	0.00925428891118384	0.012476674674996	0.00732513667979666	0.010230117878128	0.0052255101415888	-0.00032166059949678	0.00549742046248921	0.00373699231497847	0.0034226263071181	0.00730343889723916	0.00524258645171942	0.00516865605616487	0.00634173953691408	0.0103584041390662	0.012660479630943	0.00879476939622399	0.00840244817377565	0.0119112073632918	0.00883399802735967	0.00815466178380565
53067	Thurston	0.0343524286884806	0.021573424658975	0.0203009964231826	0.0197491168382489	0.0203191373740961	0.0161589784589198	0.0160887920601207	0.0155186475181663	0.0196134449529152	0.0160362952704263	0.00811431181899156	0.0156037021610576	0.0154494711365777	0.0178799603260749	0.024267607954144	0.0172991347615243	0.0193920630476426	0.0179999470964728	0.0130073784147197	0.0066616609196989	0.00661193951956371	0.0091576471262779	0.0120656912921554	0.0146314709080278	0.0103826099363125	0.0138664222072216	0.0125720422594068	0.0169701150398622	0.0109068537116159	0.0160656516557063	0.00858081277232768	0.00923494026942304	0.00992448251872814	0.0114816839803171
53069	Wahkiakum	0.00864364288324001	0.00684787670169736	0.0248900715444096	0.0211592807174568	0.0161919910879281	0.0239116800490449	0.0122639930021086	0.0132863071871725	0.023066922422327	0.019901190588727	0.00684567942841736	0.0031421805266504	0.0121725324159831	0.00498165309603185	0.0137785135739556	0.0144280952264778	0.0176898741339441	0.0169361003499871	0.00602864510722699	-0.00323705179282868	0.0137615204951089	0.0143903418084873	0.00396629246349896	0.0165538206092558	0.0148551695247188	0.0167487725982198	0.0172833621835654	0.0187997379605755	0.0265423623276361	0.0205367752968731	0.017721498594363	0.0182025028441411	0.0143465590674737	0.0081985375581653
53071	Walla Walla	0.00371437871243974	0.0055058388503368	0.00986951317631266	0.00979616722236267	0.00944542123303271	0.00876250756679039	0.0118905443707405	0.0139461564560161	0.00634788330565032	0.0101594522319983	-0.00422276065829302	-0.00106959669931886	0.00339660487727758	0.00732467776403696	0.0116899072169002	0.00100091323674919	0.00721653100967137	0.00302188291301316	0.00566370921165931	0.00265383670737281	-0.00141003076177472	0.00483034159100426	0.00360430467691698	0.0116705145721556	0.00803641436065898	-0.000540372463018833	0.00533588111775445	0.0038731186591675	0.00654565572012121	0.00701964898642429	-0.00626351165847773	0.0110548509467446	0.0110101222091277	0.00594640266551884
53073	Whatcom	0.0338627227893307	0.0338114046920365	0.0197921878288242	0.0292097381962641	0.0218930933388691	0.0242516879318613	0.0148671857757467	0.0177891881209275	0.0144972250393754	0.0140489380067655	0.0204798226706719	0.0148927730726316	0.00609763322445132	0.020226678044545	0.02311365210927	0.0234667211792532	0.0233760067127363	0.00822905080743483	0.00627666149414782	0.00284179317169217	0.00147378078509607	0.00257735825566733	0.00836163491794978	0.00601594806346095	0.00668096467339715	0.00890709297021973	0.0139214014266709	0.0158072859922149	0.0162840461546765	0.012575233561789	-0.00273005421729412	0.0246820225583996	0.0190749359916239	0.00946966453756186
53075	Whitman	-0.0113544888272357	-0.000801948049431116	-0.00118300435997571	-0.00117198633870218	0.00581632226431564	-0.00240395207675502	0.0100543528593812	0.00683983403826689	0.0010757294521415	-0.00763224042120483	-0.00856614989015008	0.00763110606867066	-0.00654196819183609	0.0138383220071578	0.0152212617403114	0.00368428345374839	-0.00591606482113903	0.0248593024551579	-0.00568617807218842	0.0132163674072775	-0.0106937745307786	0.01731038152058	-0.00357558295383164	0.00288756258902124	0.00891835012636641	0.00226904425046878	0.00361640538388907	0.00311866014841063	0.0119374206547296	6.26723725265878e-05	-0.0661643960411149	0.0769565112404318	0.00392749879234663	0.0125889436234264
53077	Yakima	0.000861259029942071	0.00386626772464795	0.00332584665327255	0.00574573669059483	0.00690991965367617	0.00403282726992392	0.00244726560038618	0.00320600581662489	0.00587785206239869	0.00269464168585793	-0.00400044751314865	-0.00795041123668032	0.00388531665283829	-0.00162048977402629	-0.00216484959141306	0.000629972820987657	-0.000843968012282445	-0.000645362766509725	-0.00162974401706591	-0.00444012471840785	-0.00511694078962438	-0.00553041167892494	-0.00373187327739569	-0.00322264067417158	-0.00453561127371538	-0.00126587352319529	-0.000597143399735786	-0.00238850057857182	-0.0023505181219975	0.00197429490063382	0.00188491482760639	0.00418637948207171	0.00089327655380066	0.0043990525117667
